Record_ID,Timestamp,Scenario,Machine_ID,Machine_Type,Machine_Model_Class,Engine_Hours,Machine_Age,Engine_Temperature,Hydraulic_Temperature,Machine_Speed,Fuel_Consumption,Machine_Health_Score,Engine_Load_Percentage,Operator_ID,Experience_Level,Years_Experience,Operating_Shift,Historical_Efficiency,Historical_Idle_Time,Training_Score,Previous_Safety_Events,Operator_Skill_Score,Load_Weight,Load_Percentage,Load_Cycles,Idle_Time,Operating_Mode,Travel_Direction,Harsh_Acceleration,Harsh_Braking,Rapid_Control_Input,Control_Smoothness,Proximity_Violations,Seatbelt_Status,Proximity_Distance,Obstacle_Type,Blind_Zone_Entry,Ground_Slope,Safety_Zone_Status,Emergency_Stop,Safety_Event,Weather,Visibility,Ambient_Temperature,Dust_Level,Ground_Condition,Terrain_Type,Working_Zone,Lighting_Condition,Task_ID,Task_Type,Task_Complexity,Target_Quantity,Completed_Quantity,Historical_Task_Duration,Current_Task_Progress,Estimated_Task_Duration,Actual_Task_Duration,Total_Fuel_Used,Safety_Risk_Score,Safety_Risk_Level,Operator_Anomaly,Anomaly_Score,Anomaly_Reason,Task_Completion_Time,Incident_Type,Fuel_Efficiency
R002624,2026-03-01 08:46,STEEP_TERRAIN,WHL-306,Wheel Loader,Large Wheel Loader,8532.2,5.5,83.4,65.4,2.69,22.17,69.3,82.8,OP1117,Experienced,8.3,Morning,83.0,17.5,72.8,0,66.9,4.74,68.3,114,18.1,Power,Reverse,0,0,3,95.0,3,Fastened,15.75,No_Object,0,23.3,Clear,0,0,Clear,91.9,28.5,23.1,Loose,Embankment,Zone E,Daylight,TSK-002624,Loading,3,538.0,538.0,86.8,0.294,85.7,127.6,47.8,42.3,MEDIUM,0,0.1443,Normal,93.8,No_Incident,11.26
R029118,2026-03-01 08:46,POOR_WEATHER,EXC-201,Excavator,Large Excavator (30t class),7876.9,5.5,77.7,57.5,2.21,16.54,80.7,56.3,OP1065,Experienced,5.1,Morning,65.3,25.7,65.5,3,50.7,1.8,58.4,175,29.3,Power,Forward,2,3,5,77.1,0,Fastened,7.65,Vehicle,0,1.1,Clear,0,0,Light_Rain,78.2,26.0,11.9,Dry,Flat,Zone D,Daylight,TSK-029118,Loading,3,314.2,314.2,73.7,0.16,59.7,99.8,27.6,10.4,LOW,0,0.2434,Normal,79.3,No_Incident,11.37
R031838,2026-03-01 08:48,UNSAFE_OPERATION,EXC-201,Excavator,Large Excavator (30t class),7876.9,5.5,82.4,66.1,3.44,18.86,81.5,82.4,OP1065,Experienced,5.1,Morning,65.3,25.7,65.5,3,50.7,2.76,83.4,240,43.7,Standard,Reverse,3,3,17,47.7,1,Fastened,5.56,Material_Pile,0,12.3,Warning,0,0,Clear,92.9,28.8,17.4,Dry,Gentle_Slope,Zone A,Daylight,TSK-031838,Excavation,3,660.5,660.5,163.9,0.31,132.1,162.8,53.5,33.8,MEDIUM,1,0.9941,Unusual_Speed,115.7,No_Incident,12.34
R029508,2026-03-01 08:50,UNSAFE_OPERATION,EXC-203,Excavator,Large Excavator (30t class),12960.3,8.6,81.4,60.3,2.99,22.65,59.7,74.2,OP1042,Experienced,5.8,Morning,83.0,16.9,68.3,2,68.7,2.3,73.7,341,39.5,Power,Forward,0,5,85,64.4,3,Fastened,5.82,Structure,0,5.4,Warning,0,0,Dust_Wind,46.8,23.8,62.5,Dry,Flat,Zone A,Daylight,TSK-029508,Excavation,4,783.4,783.4,185.3,0.506,156.7,268.6,110.0,31.3,MEDIUM,1,0.9517,Unusual_Speed,126.0,No_Incident,7.12
R021697,2026-03-01 09:10,EXCESSIVE_IDLE,EXC-216,Excavator,Medium Excavator (20t class),13443.8,9.5,83.5,65.1,0.34,11.44,57.2,62.6,OP1019,Intermediate,2.7,Morning,76.9,18.9,67.7,1,50.5,1.4,70.3,275,39.6,Eco,Swinging,6,9,29,75.3,1,Unfastened,9.7,Utility_Marker,0,2.5,Clear,0,0,Clear,94.7,29.5,29.0,Dry,Trench_Edge,Zone C,Daylight,TSK-021697,Trenching,3,383.7,383.7,158.9,0.228,133.0,237.1,42.5,26.3,LOW,0,0.1455,Normal,189.9,No_Incident,9.03
R036574,2026-03-01 09:10,NORMAL_OPERATION,EXC-203,Excavator,Large Excavator (30t class),12960.3,8.6,85.0,65.9,0.47,18.54,58.1,67.6,OP1055,Experienced,8.6,Morning,71.5,27.1,72.4,3,73.5,2.76,85.4,196,18.1,Standard,Swinging,1,1,9,79.5,2,Fastened,15.85,No_Object,0,1.4,Clear,0,0,Clear,97.7,29.4,29.6,Dry,Flat,Zone A,Daylight,TSK-036574,Backfilling,2,539.2,539.2,111.3,0.795,91.7,86.4,25.8,10.2,LOW,0,0.0982,Normal,17.5,No_Incident,20.91
R014318,2026-03-01 09:11,UNSAFE_OPERATION,EXC-208,Excavator,Large Excavator (30t class),5057.6,3.8,82.2,59.8,3.45,17.14,75.8,69.0,OP1110,Experienced,5.6,Morning,67.3,36.6,67.0,2,62.7,2.3,72.0,110,27.5,Standard,Forward,2,0,13,76.1,2,Fastened,2.91,Structure,0,6.5,Violated,0,0,Clear,93.8,24.4,33.6,Dry,Gentle_Slope,Zone C,Daylight,TSK-014318,Excavation,3,251.2,251.2,73.8,0.88,50.2,83.0,23.3,31.3,MEDIUM,1,0.7403,Unusual_Speed,8.6,No_Incident,10.8
R011651,2026-03-01 09:13,HIGH_LOAD_OPERATION,EXC-208,Excavator,Large Excavator (30t class),5057.6,3.8,85.4,62.4,0.02,19.9,82.4,76.8,OP1070,Experienced,7.5,Morning,84.4,15.0,74.1,2,60.9,3.2,103.7,104,9.7,Power,Swinging,1,1,4,72.1,0,Fastened,7.11,Vehicle,0,1.5,Clear,0,0,Clear,86.8,31.2,30.3,Dry,Flat,Zone A,Daylight,TSK-011651,Backfilling,2,329.6,329.6,69.7,0.688,56.0,70.5,22.6,14.4,LOW,0,0.1151,Normal,20.0,No_Incident,14.58
R034761,2026-03-01 09:13,UNSAFE_OPERATION,WHL-309,Wheel Loader,Medium Wheel Loader,12905.7,10.3,86.5,67.9,8.59,13.74,70.7,72.3,OP1091,Expert,18.7,Morning,83.4,23.6,66.4,1,71.3,2.89,67.2,415,112.5,Power,Forward,28,14,79,69.5,10,Fastened,2.79,Worker,0,10.9,Violated,1,1,Clear,85.2,34.1,31.9,Loose,Stockpile,Zone D,Daylight,TSK-034761,Material_Transfer,3,1197.1,1197.1,364.3,0.203,310.0,523.4,120.1,81.0,CRITICAL,1,0.9986,Unusual_Speed,427.6,Stability_Loss,9.97
R039041,2026-03-01 09:20,HIGH_FUEL_CONSUMPTION,EXC-223,Excavator,Large Excavator (30t class),8630.5,7.0,80.0,63.0,0.35,25.24,78.6,76.6,OP1109,Experienced,8.0,Morning,77.0,18.5,84.3,1,63.0,2.47,80.3,106,9.6,Power,Stationary,0,1,6,78.5,2,Fastened,7.24,Worker,0,5.9,Clear,0,0,Clear,79.2,27.7,30.2,Dry,Gentle_Slope,Zone A,Dawn_Dusk,TSK-039041,Excavation,4,260.9,260.9,62.6,0.16,52.2,61.8,25.7,8.6,LOW,1,0.689,Abnormal_Fuel,52.2,No_Incident,10.14
R005247,2026-03-01 09:24,STEEP_TERRAIN,EXC-204,Excavator,Medium Excavator (20t class),1350.0,1.2,81.8,64.2,0.11,18.13,93.4,89.9,OP1087,Intermediate,2.5,Morning,76.3,24.8,65.4,0,54.1,1.59,76.8,220,36.6,Standard,Swinging,3,3,54,76.1,1,Fastened,7.67,Structure,0,23.7,Clear,0,0,Clear,90.8,28.2,26.1,Loose,Embankment,Zone E,Daylight,TSK-005247,Trenching,5,349.3,349.3,155.1,0.141,121.1,229.0,66.0,40.4,MEDIUM,0,0.0716,Normal,195.5,No_Incident,5.29
R034306,2026-03-01 09:26,MACHINE_OVERHEATING,WHL-307,Wheel Loader,Large Wheel Loader,3983.7,3.0,108.6,84.9,5.31,24.34,68.2,76.9,OP1118,Novice,1.4,Morning,62.5,15.3,64.0,0,38.0,6.76,95.4,114,20.2,Standard,Forward,0,1,7,73.5,1,Fastened,14.88,No_Object,0,13.0,Clear,1,1,Clear,93.2,36.6,32.1,Loose,Stockpile,Zone D,Daylight,TSK-034306,Stockpiling,2,764.6,764.6,156.2,0.728,128.2,135.4,54.6,72.1,HIGH,0,0.0983,Normal,37.8,Stability_Loss,14.0
R001521,2026-03-01 09:27,EXCESSIVE_IDLE,WHL-311,Wheel Loader,Medium Wheel Loader,1426.1,1.2,84.0,58.9,0.7,12.13,80.4,58.6,OP1040,Expert,12.9,Morning,87.4,14.5,72.4,8,66.8,3.46,74.9,358,66.5,Eco,Stationary,5,2,9,82.3,2,Fastened,7.76,Worker,0,7.7,Clear,0,0,Hot,77.0,36.3,46.1,Dry,Stockpile,Zone D,Daylight,TSK-001521,Material_Transfer,3,1237.5,1237.5,313.9,0.342,320.5,351.6,67.1,10.7,LOW,1,0.8292,Excessive_Idle,221.3,No_Incident,18.43
R007672,2026-03-01 09:30,PROXIMITY_HAZARD,EXC-206,Excavator,Large Excavator (30t class),11221.2,9.8,81.1,64.1,0.49,20.34,71.9,69.4,OP1007,Intermediate,4.1,Morning,74.6,22.3,78.2,3,68.2,2.44,75.0,176,14.6,Standard,Swinging,0,0,7,85.8,4,Fastened,2.23,Worker,0,5.9,Violated,0,0,Clear,95.5,29.8,41.7,Dry,Haul_Road,Zone B,Daylight,TSK-007672,Loading,3,427.0,427.0,91.2,0.368,81.1,92.9,31.6,20.8,LOW,0,0.228,Normal,58.6,No_Incident,13.5
R002247,2026-03-01 09:33,HIGH_LOAD_OPERATION,EXC-219,Excavator,Large Excavator (30t class),2433.9,2.1,85.0,69.2,2.25,23.72,94.4,91.8,OP1046,Novice,1.9,Morning,71.3,15.7,63.1,2,46.4,3.49,110.7,152,13.9,Power,Forward,4,4,9,66.6,0,Unfastened,12.25,Worker,0,7.8,Clear,0,0,Clear,89.4,32.3,19.6,Dry,Gentle_Slope,Zone A,Daylight,TSK-002247,Excavation,3,528.2,528.2,125.3,0.914,105.6,100.1,40.7,62.0,HIGH,0,0.0387,Normal,7.5,No_Incident,12.99
R014671,2026-03-01 09:34,HIGH_LOAD_OPERATION,EXC-213,Excavator,Large Excavator (30t class),12569.2,9.5,84.3,63.9,0.11,16.56,63.5,70.8,OP1029,Expert,13.9,Morning,71.9,20.2,77.9,1,68.1,3.14,96.4,145,12.5,Standard,Swinging,0,0,7,82.1,0,Fastened,3.67,Vehicle,0,3.0,Warning,0,0,Clear,71.3,31.0,22.2,Dry,Gentle_Slope,Zone E,Dawn_Dusk,TSK-014671,Backfilling,3,455.2,455.2,83.4,0.532,77.4,84.6,25.3,24.9,LOW,0,0.0223,Normal,38.4,No_Incident,17.96
R001320,2026-03-01 09:53,NORMAL_OPERATION,EXC-215,Excavator,Medium Excavator (20t class),10756.5,8.6,79.7,60.9,1.98,15.31,70.9,68.0,OP1103,Experienced,5.6,Morning,84.8,20.9,77.7,0,64.0,1.47,70.0,426,21.1,Power,Forward,1,0,4,78.2,0,Fastened,20.0,Vehicle,0,1.7,Clear,0,0,Clear,87.9,26.4,15.5,Dry,Gentle_Slope,Zone E,Daylight,TSK-001320,Backfilling,2,626.8,626.8,153.7,0.547,142.1,138.6,34.9,8.9,LOW,0,0.285,Normal,67.1,No_Incident,17.94
R004074,2026-03-01 10:17,HIGH_LOAD_OPERATION,WHL-305,Wheel Loader,Medium Wheel Loader,1033.4,0.9,79.3,61.8,1.11,14.29,86.6,73.0,OP1118,Novice,1.4,Morning,62.5,15.3,64.0,0,38.0,4.84,103.7,284,37.1,Standard,Stationary,5,7,34,68.8,3,Fastened,8.06,Vehicle,0,3.3,Clear,0,0,Hot,84.8,30.6,41.9,Dry,Flat,Zone B,Daylight,TSK-004074,Material_Transfer,2,1375.0,1375.0,355.0,0.405,356.1,354.6,86.7,17.1,LOW,0,0.0964,Normal,192.0,No_Incident,15.86
R018447,2026-03-01 10:17,NORMAL_OPERATION,EXC-207,Excavator,Large Excavator (30t class),7305.9,5.0,78.5,57.0,2.94,16.44,82.5,65.2,OP1003,Novice,0.6,Morning,62.4,21.7,49.0,1,22.2,2.15,69.1,276,31.7,Standard,Reverse,3,1,14,49.9,3,Fastened,11.03,No_Object,0,9.4,Clear,0,0,Light_Rain,84.3,25.2,2.1,Dry,Gentle_Slope,Zone E,Daylight,TSK-018447,Backfilling,2,592.8,592.8,156.1,0.593,100.8,153.8,42.0,26.8,LOW,1,0.8193,Erratic_Control,60.7,No_Incident,14.12
R020544,2026-03-01 10:17,NORMAL_OPERATION,EXC-217,Excavator,Medium Excavator (20t class),7429.3,5.8,83.9,66.3,2.79,10.72,67.0,69.4,OP1028,Intermediate,3.7,Morning,72.6,29.3,67.0,1,57.4,1.59,79.7,317,66.7,Power,Reverse,2,2,10,89.4,5,Fastened,20.0,Worker,1,0.3,Clear,0,0,Hot,93.6,31.9,27.0,Dry,Flat,Zone D,Daylight,TSK-020544,Loading,2,502.3,502.3,158.7,0.439,127.2,186.6,32.6,48.7,MEDIUM,1,0.7165,Excessive_Idle,109.3,No_Incident,15.4
R027395,2026-03-01 10:18,STEEP_TERRAIN,EXC-209,Excavator,Medium Excavator (20t class),9799.3,8.3,80.8,61.6,0.0,13.56,77.3,76.7,OP1104,Intermediate,3.6,Morning,74.8,14.3,70.2,2,44.1,1.55,76.3,160,11.9,Eco,Swinging,1,1,14,76.3,3,Fastened,7.15,Utility_Marker,0,24.6,Clear,0,0,Cloudy,91.5,25.0,27.8,Dry,Gentle_Slope,Zone D,Daylight,TSK-027395,Backfilling,3,247.0,247.0,71.5,0.575,56.0,88.2,20.3,47.8,MEDIUM,0,0.1315,Normal,37.0,No_Incident,12.15
R030122,2026-03-01 10:25,POOR_WEATHER,WHL-301,Wheel Loader,Large Wheel Loader,11617.1,7.8,84.1,66.1,0.49,22.27,56.0,72.3,OP1066,Experienced,8.0,Morning,78.3,10.7,61.2,3,52.3,6.41,90.0,92,13.8,Standard,Stationary,1,2,25,74.0,1,Fastened,5.93,Vehicle,0,11.9,Warning,1,1,Dust_Wind,46.6,32.3,82.8,Dry,Stockpile,Zone D,Daylight,TSK-030122,Material_Transfer,3,586.0,586.0,121.5,0.052,113.0,167.8,62.1,56.7,HIGH,0,0.0665,Normal,155.3,Stability_Loss,9.43
R005176,2026-03-01 10:26,EFFICIENT_OPERATION,EXC-215,Excavator,Medium Excavator (20t class),10756.5,8.6,82.2,59.0,0.26,10.86,73.8,59.5,OP1103,Experienced,5.6,Morning,84.8,20.9,77.7,0,64.0,1.41,70.7,415,16.5,Eco,Stationary,0,0,5,91.1,1,Fastened,7.01,Structure,0,3.0,Clear,0,0,Clear,94.7,30.2,20.8,Dry,Flat,Zone A,Daylight,TSK-005176,Excavation,3,584.6,584.6,166.7,0.462,155.9,160.6,28.9,4.6,LOW,0,0.0251,Normal,89.9,No_Incident,20.26
R015051,2026-03-01 10:32,HIGH_LOAD_OPERATION,WHL-309,Wheel Loader,Medium Wheel Loader,12905.7,10.3,83.4,61.5,4.75,14.16,65.4,78.2,OP1075,Experienced,6.0,Morning,76.2,20.8,71.8,3,61.1,4.44,96.8,237,85.4,Standard,Reverse,4,2,11,73.5,1,Fastened,6.41,Vehicle,0,9.1,Clear,1,1,Heavy_Rain,51.6,26.4,16.8,Muddy,Stockpile,Zone D,Daylight,TSK-015051,Stockpiling,3,1047.9,1047.9,267.7,0.444,236.0,373.9,87.0,68.0,HIGH,0,0.1117,Normal,214.0,Stability_Loss,12.04
R013402,2026-03-01 10:48,UNSAFE_OPERATION,EXC-213,Excavator,Large Excavator (30t class),12569.2,9.5,89.0,66.6,2.31,23.2,60.7,79.4,OP1063,Experienced,9.3,Morning,93.8,20.7,68.3,2,80.3,2.75,84.1,181,19.8,Power,Reverse,5,2,15,83.2,4,Fastened,3.29,Worker,0,12.4,Warning,0,0,Clear,97.3,31.2,27.9,Loose,Stockpile,Zone D,Daylight,TSK-013402,Loading,2,498.3,498.3,106.8,0.683,94.7,89.3,35.5,81.8,CRITICAL,1,0.999,Repeated_Harsh_Events,28.9,No_Incident,14.02
R026131,2026-03-01 10:49,HIGH_LOAD_OPERATION,EXC-208,Excavator,Large Excavator (30t class),5057.6,3.8,86.3,64.3,0.37,19.29,81.6,85.2,OP1010,Experienced,7.0,Morning,71.3,28.9,79.0,1,68.2,3.41,108.4,149,24.1,Power,Swinging,5,2,9,72.5,1,Fastened,13.82,No_Object,0,8.7,Clear,0,0,Clear,93.8,29.0,18.7,Dry,Trench_Edge,Zone C,Daylight,TSK-026131,Excavation,3,506.0,506.0,120.5,0.532,101.2,101.8,33.3,36.7,MEDIUM,0,0.1026,Normal,51.7,No_Incident,15.2
R003969,2026-03-01 10:59,NORMAL_OPERATION,WHL-305,Wheel Loader,Medium Wheel Loader,1033.4,0.9,83.3,57.6,7.41,14.58,89.9,68.7,OP1118,Novice,1.4,Morning,62.5,15.3,64.0,0,38.0,4.01,91.8,97,8.1,Standard,Forward,1,1,4,74.5,0,Fastened,12.97,No_Object,0,2.1,Clear,0,0,Clear,100.0,28.4,38.2,Dry,Haul_Road,Zone F,Daylight,TSK-003969,Stockpiling,1,388.9,388.9,108.5,0.742,87.6,66.1,16.7,18.9,LOW,0,0.1255,Normal,18.5,No_Incident,23.32
R006123,2026-03-01 10:59,MACHINE_OVERHEATING,EXC-214,Excavator,Large Excavator (30t class),10453.1,8.1,100.9,95.0,0.21,19.47,38.1,65.7,OP1041,Intermediate,2.6,Morning,74.5,19.2,61.5,2,41.5,2.23,71.2,195,25.2,Standard,Stationary,5,4,18,83.0,3,Fastened,7.31,Vehicle,0,8.1,Clear,0,0,Hot,83.1,35.0,29.8,Dry,Trench_Edge,Zone C,Daylight,TSK-006123,Trenching,2,435.1,435.1,126.0,0.403,113.1,163.6,52.4,34.6,MEDIUM,0,0.169,Normal,98.0,No_Incident,8.3
R031281,2026-03-01 11:01,NORMAL_OPERATION,EXC-224,Excavator,Large Excavator (30t class),14736.7,9.3,83.5,60.8,3.3,20.72,57.3,62.0,OP1095,Novice,1.6,Morning,68.7,16.3,57.3,1,36.4,2.46,72.5,227,17.2,Standard,Reverse,2,3,7,75.4,2,Fastened,20.0,No_Object,0,0.0,Clear,0,0,Cloudy,87.9,30.1,21.0,Dry,Flat,Zone B,Daylight,TSK-031281,Loading,2,557.1,557.1,129.3,0.356,105.9,118.7,41.3,12.1,LOW,1,0.8218,Unusual_Speed,71.3,No_Incident,13.48
R011525,2026-03-01 11:03,PROXIMITY_HAZARD,EXC-210,Excavator,Medium Excavator (20t class),2836.1,2.1,78.8,54.6,1.73,12.76,83.0,59.9,OP1029,Expert,13.9,Morning,71.9,20.2,77.9,1,68.1,1.54,74.7,568,41.3,Eco,Reverse,5,4,19,78.1,8,Fastened,1.72,Worker,0,2.7,Violated,0,0,Clear,93.1,27.8,29.1,Dry,Flat,Zone D,Daylight,TSK-011525,Loading,3,875.2,875.2,228.8,0.45,221.7,257.0,55.8,37.3,MEDIUM,0,0.3163,Normal,139.7,No_Incident,15.68
R013430,2026-03-01 11:03,NORMAL_OPERATION,EXC-215,Excavator,Medium Excavator (20t class),10756.5,8.6,84.7,64.9,0.33,13.94,67.2,68.6,OP1087,Intermediate,2.5,Morning,76.3,24.8,65.4,0,54.1,1.72,83.0,436,59.1,Standard,Stationary,1,3,30,74.0,3,Fastened,5.41,Worker,0,4.7,Warning,0,0,Clear,100.0,30.4,12.6,Dry,Gentle_Slope,Zone A,Daylight,TSK-013430,Excavation,3,748.6,748.6,214.7,0.721,199.6,232.7,54.6,13.2,LOW,0,0.1777,Normal,66.8,No_Incident,13.72
R015865,2026-03-01 11:11,NORMAL_OPERATION,WHL-316,Wheel Loader,Large Wheel Loader,13429.7,9.5,82.1,63.9,5.81,17.61,66.7,61.4,OP1113,Intermediate,4.5,Morning,76.9,21.0,68.7,0,51.1,5.47,82.7,200,31.9,Standard,Forward,3,5,9,70.2,1,Fastened,6.44,Worker,0,2.6,Clear,0,0,Clear,85.4,27.8,29.1,Dry,Flat,Zone B,Dawn_Dusk,TSK-015865,Loading,2,1092.4,1092.4,194.5,0.479,174.0,187.3,54.4,31.8,MEDIUM,0,0.0836,Normal,104.0,No_Incident,20.08
R017618,2026-03-01 11:11,PROXIMITY_HAZARD,EXC-214,Excavator,Large Excavator (30t class),10453.1,8.1,80.2,59.9,2.97,16.69,62.0,52.8,OP1104,Intermediate,3.6,Morning,74.8,14.3,70.2,2,44.1,2.49,79.7,388,29.9,Eco,Reverse,11,7,22,71.6,6,Fastened,2.37,Worker,1,2.7,Violated,1,1,Light_Rain,66.1,25.8,1.7,Dry,Flat,Zone B,Daylight,TSK-017618,Loading,4,966.7,966.7,204.6,0.319,183.7,280.9,78.5,84.3,CRITICAL,0,0.2293,Normal,177.5,Proximity_Near_Miss,12.32
R037219,2026-03-01 11:11,EFFICIENT_OPERATION,WHL-315,Wheel Loader,Medium Wheel Loader,9080.7,6.9,81.9,57.3,0.83,11.93,77.6,64.2,OP1118,Novice,1.4,Morning,62.5,15.3,64.0,0,38.0,3.26,75.9,200,17.0,Eco,Stationary,3,3,8,86.0,3,Fastened,11.52,Worker,0,4.8,Clear,0,0,Clear,90.3,28.0,45.0,Dry,Haul_Road,Zone B,Daylight,TSK-037219,Loading,4,650.5,650.5,173.4,0.256,139.2,202.0,40.8,7.2,LOW,0,0.0372,Normal,140.6,No_Incident,15.94
R015476,2026-03-01 11:15,EXCESSIVE_IDLE,EXC-208,Excavator,Large Excavator (30t class),5057.6,3.8,79.2,62.8,0.98,19.13,80.0,66.0,OP1076,Experienced,6.5,Morning,75.4,15.7,86.0,2,52.3,2.4,75.6,185,26.2,Standard,Swinging,2,2,7,84.5,4,Fastened,7.61,Vehicle,0,3.1,Clear,0,0,Hot,92.6,30.9,20.7,Dry,Gentle_Slope,Zone A,Daylight,TSK-015476,Trenching,4,441.9,441.9,149.8,0.221,114.9,152.0,49.5,12.3,LOW,0,0.2761,Normal,124.7,No_Incident,8.93
R035723,2026-03-01 11:19,UNSAFE_OPERATION,WHL-301,Wheel Loader,Large Wheel Loader,11617.1,7.8,82.4,69.2,7.11,23.74,57.6,71.2,OP1024,Novice,0.9,Morning,74.7,8.4,67.3,0,47.7,4.07,59.2,79,7.0,Standard,Reverse,4,5,30,41.2,1,Unfastened,4.13,Worker,0,17.8,Warning,1,1,Clear,81.4,30.7,42.6,Loose,Stockpile,Zone D,Daylight,TSK-035723,Loading,3,320.9,320.9,64.8,0.783,51.1,114.1,44.5,90.0,CRITICAL,1,0.9999,Unusual_Speed,22.1,Harsh_Maneuver,7.21
R025177,2026-03-01 11:22,LOW_VISIBILITY,WHL-316,Wheel Loader,Large Wheel Loader,13429.7,9.5,82.5,61.1,5.62,20.99,65.4,64.9,OP1113,Intermediate,4.5,Morning,76.9,21.0,68.7,0,51.1,4.78,67.2,179,29.1,Power,Forward,7,5,5,71.0,1,Fastened,8.11,Worker,0,1.2,Clear,0,0,Clear,24.4,29.6,31.8,Rocky,Haul_Road,Zone B,Night_Poor,TSK-025177,Loading,2,851.2,851.2,146.6,0.441,135.5,181.1,60.9,43.8,MEDIUM,0,0.1247,Normal,105.6,No_Incident,13.97
R021460,2026-03-01 11:24,MULTIPLE_SIMULTANEOUS_RISKS,EXC-215,Excavator,Medium Excavator (20t class),10756.5,8.6,84.7,72.1,1.33,17.84,68.2,100.0,OP1000,Intermediate,4.8,Morning,72.9,16.4,68.2,1,52.7,1.91,101.4,219,19.5,Power,Forward,5,3,6,76.9,2,Fastened,6.86,Material_Pile,0,22.0,Clear,0,0,Clear,87.3,28.1,32.1,Loose,Embankment,Zone E,Daylight,TSK-021460,Excavation,2,419.3,419.3,131.6,0.36,111.8,151.4,43.9,79.8,CRITICAL,0,0.0628,Normal,93.1,No_Incident,9.55
R021668,2026-03-01 11:25,PROXIMITY_HAZARD,EXC-201,Excavator,Large Excavator (30t class),7876.9,5.5,83.8,64.5,2.44,21.68,77.7,76.7,OP1065,Experienced,5.1,Morning,65.3,25.7,65.5,3,50.7,2.68,86.6,77,17.7,Standard,Reverse,0,2,8,63.0,4,Fastened,0.68,Vehicle,0,7.6,Violated,0,1,Clear,84.4,30.0,24.3,Dry,Trench_Edge,Zone C,Daylight,TSK-021668,Trenching,4,204.8,204.8,75.3,0.281,53.3,78.0,26.5,82.1,CRITICAL,0,0.3038,Normal,55.1,Vehicle_Interaction,7.72
R006792,2026-03-01 11:27,PROXIMITY_HAZARD,WHL-306,Wheel Loader,Large Wheel Loader,8532.2,5.5,78.6,59.8,8.53,16.04,67.4,50.7,OP1062,Experienced,5.1,Morning,76.7,22.4,89.6,1,58.1,5.46,76.4,85,17.3,Eco,Reverse,1,0,3,74.9,2,Fastened,1.36,Vehicle,1,0.1,Violated,0,0,Cloudy,90.1,32.3,8.1,Dry,Flat,Zone B,Daylight,TSK-006792,Loading,2,459.9,459.9,92.0,0.391,73.2,91.3,24.9,93.0,CRITICAL,0,0.0551,Normal,56.9,No_Incident,18.44
R026842,2026-03-01 11:28,EXCESSIVE_IDLE,EXC-208,Excavator,Large Excavator (30t class),5057.6,3.8,83.5,58.7,2.83,17.84,78.4,62.1,OP1076,Experienced,6.5,Morning,75.4,15.7,86.0,2,52.3,1.92,59.3,193,72.7,Standard,Reverse,3,1,19,87.9,4,Fastened,16.67,No_Object,0,6.3,Clear,0,0,Clear,94.9,28.4,45.7,Dry,Trench_Edge,Zone C,Daylight,TSK-026842,Trenching,4,370.3,370.3,105.3,0.601,96.3,221.7,63.8,15.7,LOW,1,1.0,Excessive_Idle,92.5,No_Incident,5.81
R035078,2026-03-01 11:28,EXCESSIVE_IDLE,WHL-304,Wheel Loader,Medium Wheel Loader,4944.5,4.0,81.5,62.1,0.72,7.97,84.0,63.9,OP1049,Intermediate,4.0,Morning,78.6,30.2,67.3,1,64.7,3.82,85.4,234,119.0,Standard,Stationary,4,4,19,85.1,6,Fastened,10.67,Structure,0,4.3,Clear,0,0,Cloudy,90.7,31.3,27.3,Dry,Haul_Road,Zone F,Daylight,TSK-035078,Material_Transfer,3,1306.7,891.9,368.6,0.499,338.4,336.5,43.5,4.1,LOW,1,0.7629,Excessive_Idle,158.7,No_Incident,20.51
R036506,2026-03-01 11:28,STEEP_TERRAIN,EXC-213,Excavator,Large Excavator (30t class),12569.2,9.5,87.3,67.0,0.22,23.16,59.2,88.9,OP1029,Expert,13.9,Morning,71.9,20.2,77.9,1,68.1,2.56,75.1,270,25.2,Standard,Swinging,3,1,18,74.5,1,Fastened,7.79,Vehicle,0,25.4,Clear,0,0,Cloudy,96.2,29.8,22.5,Loose,Embankment,Zone E,Daylight,TSK-036506,Excavation,3,691.8,691.8,132.9,0.727,138.4,218.1,88.6,65.0,HIGH,0,0.3317,Normal,62.4,No_Incident,7.81
R038151,2026-03-01 14:02,HIGH_LOAD_OPERATION,EXC-210,Excavator,Medium Excavator (20t class),2836.1,2.1,88.6,68.4,0.28,18.4,86.4,97.2,OP1061,Experienced,8.4,Afternoon,84.6,17.0,86.2,3,68.2,2.29,110.6,301,22.5,Power,Stationary,7,2,13,57.9,3,Fastened,16.15,No_Object,0,14.7,Clear,0,0,Clear,100.0,31.1,28.4,Dry,Embankment,Zone E,Daylight,TSK-038151,Excavation,4,688.9,688.9,203.7,0.585,183.7,176.9,56.0,39.6,MEDIUM,1,0.9841,Erratic_Control,77.2,No_Incident,12.31
